sheet,page,workdir,status,flags,head_r2,head_max_resid_pct,power_r2,power_max_resid_pct,eff_r2,eff_max_resid_pct,hyd_check_pts
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-039.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-039,review,head: gap of 20% of flow range in extracted points; hydraulic check: Q*H/(135770*BHP) differs from digitized efficiency by up to 5.8 pts (axis assignment/units/SG?); axis calibration residual > 3 px: check tick assignments,0.9999942141042043,0.14422793555949473,0.9997635117281375,0.1169951637102063,0.9996011459923652,1.9344629826804483,5.816643543056827
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-040.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-040,review,hydraulic check: Q*H/(135770*BHP) differs from digitized efficiency by up to 23.8 pts (axis assignment/units/SG?),0.9999922219311304,0.12317857934785857,0.9989493313206725,0.1110136769317792,0.9998828560973442,1.4346687259274598,23.784956160040196
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-041.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-041,review,head: gap of 22% of flow range in extracted points; eff: rmse 1.34% of axis span; eff: max residual 3.68% of axis span; hydraulic check: Q*H/(135770*BHP) differs from digitized efficiency by up to 50.4 pts (axis assignment/units/SG?),0.9999905652747354,0.1534322807490967,0.9973417711191757,0.12896013072803741,0.9512660345764934,3.6752505217099305,50.4017841682485
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-042.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-042,ok,,0.9999787189287258,0.16674348187795324,0.999951914055785,0.10964067422907432,0.9999728488852985,0.5331249147628389,0.7234546749600099
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-043.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-043,ok,,0.9999965594879545,0.1362210741821693,0.9999374955577637,0.10267342868860709,0.9999891053494178,0.376706158393081,0.1497735948991945
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-044.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-044,review,eff: rmse 0.70% of axis span; eff: max residual 3.10% of axis span; axis calibration residual > 3 px: check tick assignments,0.9993397152717279,1.1611088613016474,0.9998052611193929,0.11419385031701623,0.9989063082180606,3.096201069995847,4.319074643122384
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-045.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-045,ok,,0.9996152011831266,1.179992526575892,0.9898863389341865,0.24546851672372125,0.9999586765490794,0.7274455287293966,1.0370063937252425
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-046.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-046,review,axis calibration residual > 3 px: check tick assignments,0.9999922371987372,0.14454033206697262,0.997176957473849,0.11092577682254277,0.9998792398775262,1.2490110125782459,2.297955162403369
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-047.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-047,review,axis calibration residual > 3 px: check tick assignments,0.9999954807177931,0.16396963692116426,0.999052730873356,0.12332984912393091,0.9998598434734142,1.3424960091084512,0.4819303603953884
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-048.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-048,needs-axes,template roles not found: ['eff (right:1)'],,,,,,,
